CMDLINE C:\Users\Adriaan\AppData\Local\Microsoft\WindowsApps\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\python.exe word_filter.py
MEM 280.304688 1688408053.5884
MEM 280.304688 1688408053.6890
MEM 280.304688 1688408053.7896
MEM 280.304688 1688408053.8902
MEM 280.304688 1688408053.9907
MEM 280.304688 1688408054.0914
MEM 280.304688 1688408054.1919
MEM 280.304688 1688408054.2925
MEM 280.304688 1688408054.3930
MEM 280.308594 1688408054.4936
MEM 280.308594 1688408054.5941
MEM 280.308594 1688408054.6947
MEM 280.308594 1688408054.7952
MEM 280.308594 1688408054.8957
MEM 280.308594 1688408054.9963
MEM 280.308594 1688408055.0967
MEM 280.308594 1688408055.1973
MEM 280.308594 1688408055.2979
MEM 280.308594 1688408055.3984
MEM 280.308594 1688408055.4990
MEM 280.308594 1688408055.5996
MEM 280.308594 1688408055.7002
MEM 280.308594 1688408055.8007
MEM 280.308594 1688408055.9013
MEM 280.308594 1688408056.0124
MEM 280.308594 1688408056.1129
MEM 280.308594 1688408056.2137
MEM 280.308594 1688408056.3143
MEM 280.308594 1688408056.4148
MEM 280.308594 1688408056.5151
MEM 280.308594 1688408056.6157
MEM 280.308594 1688408056.7164
MEM 280.308594 1688408056.8170
MEM 280.308594 1688408056.9177
MEM 280.308594 1688408057.0182
MEM 280.308594 1688408057.1189
MEM 280.308594 1688408057.2192
MEM 280.308594 1688408057.3200
MEM 280.308594 1688408057.4206
MEM 280.308594 1688408057.5212
MEM 280.308594 1688408057.6216
MEM 280.308594 1688408057.7223
MEM 280.308594 1688408057.8228
MEM 280.308594 1688408057.9233
MEM 280.308594 1688408058.0239
MEM 280.308594 1688408058.1245
MEM 280.308594 1688408058.2251
MEM 280.308594 1688408058.3257
MEM 280.308594 1688408058.4263
MEM 280.308594 1688408058.5269
MEM 280.308594 1688408058.6276
MEM 280.308594 1688408058.7283
MEM 280.308594 1688408058.8290
MEM 280.308594 1688408058.9295
MEM 280.308594 1688408059.0301
MEM 280.308594 1688408059.1308
MEM 280.308594 1688408059.2315
MEM 280.308594 1688408059.3322
MEM 280.308594 1688408059.4330
MEM 280.308594 1688408059.5336
MEM 280.308594 1688408059.6342
MEM 280.308594 1688408059.7347
MEM 280.308594 1688408059.8355
MEM 280.308594 1688408059.9361
MEM 280.312500 1688408060.0367
MEM 280.312500 1688408060.1373
MEM 280.312500 1688408060.2380
MEM 280.312500 1688408060.3385
MEM 280.312500 1688408060.4393
MEM 280.312500 1688408060.5400
MEM 280.312500 1688408060.6406
MEM 280.312500 1688408060.7412
MEM 280.312500 1688408060.8419
MEM 280.312500 1688408060.9424
MEM 280.312500 1688408061.0429
MEM 280.312500 1688408061.1435
MEM 280.312500 1688408061.2438
MEM 280.312500 1688408061.3444
MEM 280.312500 1688408061.4451
MEM 280.312500 1688408061.5460
MEM 280.312500 1688408061.6463
MEM 280.312500 1688408061.7469
MEM 280.312500 1688408061.8476
MEM 280.312500 1688408061.9482
MEM 280.312500 1688408062.0488
MEM 280.312500 1688408062.1493
MEM 280.312500 1688408062.2499
MEM 280.312500 1688408062.3505
MEM 280.312500 1688408062.4511
MEM 280.312500 1688408062.5517
MEM 280.312500 1688408062.6524
MEM 280.312500 1688408062.7530
MEM 280.312500 1688408062.8536
MEM 280.312500 1688408062.9541
MEM 280.312500 1688408063.0549
MEM 280.312500 1688408063.1554
MEM 280.312500 1688408063.2560
MEM 280.312500 1688408063.3566
MEM 280.312500 1688408063.4572
MEM 280.312500 1688408063.5578
MEM 280.312500 1688408063.6585
MEM 280.312500 1688408063.7591
MEM 280.312500 1688408063.8598
MEM 280.312500 1688408063.9604
MEM 280.312500 1688408064.0609
MEM 280.312500 1688408064.1615
MEM 280.312500 1688408064.2622
MEM 280.312500 1688408064.3627
MEM 280.312500 1688408064.4634
MEM 280.312500 1688408064.5640
MEM 280.312500 1688408064.6648
MEM 280.312500 1688408064.7654
MEM 280.312500 1688408064.8658
MEM 280.312500 1688408064.9662
MEM 280.312500 1688408065.0665
MEM 280.312500 1688408065.1668
MEM 280.312500 1688408065.2674
MEM 280.312500 1688408065.3681
MEM 280.312500 1688408065.4687
MEM 280.312500 1688408065.5693
MEM 280.312500 1688408065.6699
MEM 280.312500 1688408065.7705
MEM 280.312500 1688408065.8711
MEM 280.312500 1688408065.9717
MEM 280.312500 1688408066.0723
MEM 280.312500 1688408066.1729
MEM 280.312500 1688408066.2740
MEM 280.312500 1688408066.3746
MEM 280.312500 1688408066.4752
MEM 280.316406 1688408066.5757
MEM 280.316406 1688408066.6763
MEM 280.316406 1688408066.7769
MEM 280.316406 1688408066.8776
MEM 280.316406 1688408066.9783
MEM 280.316406 1688408067.0791
MEM 280.316406 1688408067.1797
MEM 280.316406 1688408067.2805
MEM 280.316406 1688408067.3808
MEM 280.316406 1688408067.4813
MEM 280.316406 1688408067.5819
MEM 280.316406 1688408067.6825
MEM 280.316406 1688408067.7830
MEM 280.316406 1688408067.8837
MEM 280.316406 1688408067.9840
MEM 280.316406 1688408068.0844
MEM 280.316406 1688408068.1852
MEM 280.316406 1688408068.2855
MEM 280.316406 1688408068.3862
MEM 280.316406 1688408068.4870
MEM 280.316406 1688408068.5873
MEM 280.316406 1688408068.6877
MEM 280.316406 1688408068.7883
MEM 280.316406 1688408068.8890
MEM 280.316406 1688408068.9895
MEM 280.316406 1688408069.0902
MEM 280.316406 1688408069.1907
MEM 280.316406 1688408069.2913
MEM 280.304688 1688408069.3918
MEM 280.304688 1688408069.4925
MEM 280.304688 1688408069.5931
MEM 280.304688 1688408069.6933
MEM 280.304688 1688408069.7941
MEM 280.304688 1688408069.8948
MEM 280.304688 1688408069.9955
MEM 280.304688 1688408070.0961
MEM 280.304688 1688408070.1969
MEM 280.304688 1688408070.2973
MEM 280.304688 1688408070.3980
MEM 280.304688 1688408070.4988
MEM 280.304688 1688408070.5992
MEM 280.304688 1688408070.6997
MEM 280.304688 1688408070.8004
MEM 280.304688 1688408070.9009
MEM 280.304688 1688408071.0015
MEM 280.304688 1688408071.1020
MEM 280.304688 1688408071.2027
MEM 280.304688 1688408071.3032
MEM 280.304688 1688408071.4039
MEM 280.304688 1688408071.5046
MEM 280.304688 1688408071.6051
MEM 280.304688 1688408071.7057
MEM 280.304688 1688408071.8064
MEM 280.304688 1688408071.9070
MEM 280.304688 1688408072.0077
MEM 280.304688 1688408072.1084
MEM 280.308594 1688408072.2091
MEM 280.308594 1688408072.3098
MEM 280.308594 1688408072.4103
MEM 280.308594 1688408072.5109
MEM 280.308594 1688408072.6115
MEM 280.308594 1688408072.7121
MEM 280.308594 1688408072.8127
MEM 280.308594 1688408072.9133
MEM 280.308594 1688408073.0140
MEM 280.308594 1688408073.1146
MEM 280.308594 1688408073.2152
MEM 280.308594 1688408073.3158
MEM 280.308594 1688408073.4164
MEM 280.308594 1688408073.5170
MEM 280.308594 1688408073.6177
MEM 280.308594 1688408073.7183
MEM 280.308594 1688408073.8189
MEM 280.308594 1688408073.9194
MEM 280.308594 1688408074.0200
MEM 280.308594 1688408074.1205
MEM 280.308594 1688408074.2211
MEM 280.308594 1688408074.3217
MEM 280.308594 1688408074.4224
MEM 280.308594 1688408074.5231
MEM 280.308594 1688408074.6238
MEM 280.308594 1688408074.7243
MEM 280.308594 1688408074.8249
MEM 280.308594 1688408074.9256
MEM 280.308594 1688408075.0264
MEM 280.308594 1688408075.1270
MEM 280.308594 1688408075.2276
MEM 280.308594 1688408075.3284
MEM 280.308594 1688408075.4290
MEM 280.308594 1688408075.5296
MEM 280.308594 1688408075.6302
MEM 280.308594 1688408075.7307
MEM 280.308594 1688408075.8314
MEM 280.308594 1688408075.9321
MEM 280.308594 1688408076.0324
MEM 280.308594 1688408076.1326
MEM 280.308594 1688408076.2332
MEM 280.308594 1688408076.3337
MEM 280.308594 1688408076.4340
MEM 280.308594 1688408076.5348
MEM 280.308594 1688408076.6359
MEM 280.308594 1688408076.7366
MEM 280.308594 1688408076.8373
MEM 280.308594 1688408076.9379
MEM 280.308594 1688408077.0386
MEM 280.308594 1688408077.1391
MEM 280.308594 1688408077.2398
MEM 280.308594 1688408077.3404
MEM 280.308594 1688408077.4410
MEM 280.308594 1688408077.5416
MEM 280.312500 1688408077.6422
MEM 280.312500 1688408077.7428
MEM 280.312500 1688408077.8435
MEM 280.312500 1688408077.9442
MEM 280.312500 1688408078.0449
MEM 280.312500 1688408078.1457
MEM 280.312500 1688408078.2460
MEM 280.312500 1688408078.3466
MEM 280.312500 1688408078.4473
MEM 280.312500 1688408078.5476
MEM 280.312500 1688408078.6481
MEM 280.312500 1688408078.7487
MEM 280.312500 1688408078.8492
MEM 280.312500 1688408078.9495
MEM 280.312500 1688408079.0501
MEM 280.312500 1688408079.1508
MEM 280.312500 1688408079.2513
MEM 280.312500 1688408079.3520
MEM 280.312500 1688408079.4526
MEM 280.312500 1688408079.5532
MEM 280.312500 1688408079.6539
MEM 280.312500 1688408079.7545
MEM 280.312500 1688408079.8553
MEM 280.312500 1688408079.9560
MEM 280.312500 1688408080.0566
MEM 280.312500 1688408080.1574
MEM 280.312500 1688408080.2580
MEM 280.312500 1688408080.3587
MEM 280.312500 1688408080.4590
MEM 280.312500 1688408080.5597
MEM 280.312500 1688408080.6603
MEM 280.312500 1688408080.7610
MEM 280.312500 1688408080.8616
MEM 280.312500 1688408080.9621
MEM 280.312500 1688408081.0627
MEM 280.312500 1688408081.1635
MEM 280.312500 1688408081.2641
MEM 280.312500 1688408081.3646
MEM 280.312500 1688408081.4653
MEM 280.312500 1688408081.5658
MEM 280.312500 1688408081.6665
MEM 280.312500 1688408081.7671
MEM 280.312500 1688408081.8677
MEM 280.312500 1688408081.9685
MEM 280.312500 1688408082.0691
MEM 280.312500 1688408082.1697
MEM 280.312500 1688408082.2699
MEM 280.312500 1688408082.3705
MEM 280.312500 1688408082.4711
MEM 280.312500 1688408082.5716
MEM 280.312500 1688408082.6722
MEM 280.312500 1688408082.7726
MEM 280.312500 1688408082.8732
MEM 280.312500 1688408082.9739
MEM 280.312500 1688408083.0744
MEM 280.312500 1688408083.1750
MEM 280.312500 1688408083.2755
MEM 280.312500 1688408083.3761
MEM 280.312500 1688408083.4768
MEM 280.312500 1688408083.5773
MEM 280.312500 1688408083.6778
MEM 280.312500 1688408083.7785
MEM 280.312500 1688408083.8791
MEM 280.312500 1688408083.9797
MEM 280.312500 1688408084.0804
MEM 280.316406 1688408084.1810
MEM 280.316406 1688408084.2814
MEM 280.316406 1688408084.3819
MEM 280.316406 1688408084.4825
MEM 280.316406 1688408084.5831
MEM 280.316406 1688408084.6839
MEM 280.316406 1688408084.7844
MEM 280.316406 1688408084.8850
MEM 280.316406 1688408084.9856
MEM 280.316406 1688408085.0863
MEM 280.316406 1688408085.1869
MEM 280.316406 1688408085.2875
MEM 280.316406 1688408085.3881
MEM 280.316406 1688408085.4890
MEM 280.316406 1688408085.5896
MEM 280.316406 1688408085.6902
MEM 280.316406 1688408085.7909
MEM 280.316406 1688408085.8912
MEM 280.316406 1688408085.9919
MEM 280.316406 1688408086.0926
MEM 280.316406 1688408086.1928
MEM 280.316406 1688408086.2934
MEM 280.316406 1688408086.3940
MEM 280.316406 1688408086.4946
MEM 280.316406 1688408086.5950
MEM 280.316406 1688408086.6956
MEM 280.316406 1688408086.7964
MEM 280.316406 1688408086.8970
MEM 280.316406 1688408086.9978
MEM 280.335938 1688408087.0984
MEM 280.335938 1688408087.1991
MEM 280.335938 1688408087.2997
MEM 280.335938 1688408087.4001
MEM 280.335938 1688408087.5007
MEM 280.335938 1688408087.6014
MEM 280.335938 1688408087.7020
MEM 280.335938 1688408087.8027
MEM 280.335938 1688408087.9033
MEM 280.335938 1688408088.0039
MEM 280.335938 1688408088.1042
MEM 280.335938 1688408088.2049
MEM 280.335938 1688408088.3055
MEM 280.335938 1688408088.4061
MEM 280.335938 1688408088.5068
MEM 280.335938 1688408088.6074
MEM 280.335938 1688408088.7082
MEM 280.335938 1688408088.8088
MEM 280.335938 1688408088.9094
MEM 280.335938 1688408089.0100
MEM 280.335938 1688408089.1107
MEM 280.335938 1688408089.2114
MEM 280.335938 1688408089.3121
MEM 280.335938 1688408089.4126
MEM 280.335938 1688408089.5132
MEM 280.335938 1688408089.6137
MEM 280.335938 1688408089.7143
MEM 280.335938 1688408089.8149
MEM 280.335938 1688408089.9155
MEM 280.339844 1688408090.0162
MEM 280.339844 1688408090.1173
MEM 280.339844 1688408090.2178
MEM 280.339844 1688408090.3184
MEM 280.339844 1688408090.4189
MEM 280.339844 1688408090.5195
MEM 280.339844 1688408090.6201
MEM 280.339844 1688408090.7206
MEM 280.339844 1688408090.8212
MEM 280.339844 1688408090.9218
MEM 280.339844 1688408091.0224
MEM 280.339844 1688408091.1230
MEM 280.339844 1688408091.2236
MEM 280.339844 1688408091.3242
MEM 280.339844 1688408091.4250
MEM 280.339844 1688408091.5257
MEM 280.339844 1688408091.6259
MEM 280.339844 1688408091.7262
MEM 280.339844 1688408091.8265
MEM 280.339844 1688408091.9273
MEM 280.339844 1688408092.0279
MEM 280.339844 1688408092.1285
MEM 280.339844 1688408092.2296
MEM 280.339844 1688408092.3302
MEM 280.339844 1688408092.4308
MEM 280.339844 1688408092.5315
MEM 280.339844 1688408092.6321
MEM 280.339844 1688408092.7327
MEM 280.339844 1688408092.8333
MEM 280.339844 1688408092.9339
MEM 280.339844 1688408093.0345
MEM 280.339844 1688408093.1351
MEM 280.339844 1688408093.2356
MEM 280.339844 1688408093.3367
MEM 280.339844 1688408093.4372
MEM 280.339844 1688408093.5378
MEM 280.339844 1688408093.6384
MEM 280.339844 1688408093.7389
MEM 280.339844 1688408093.8395
MEM 280.339844 1688408093.9401
MEM 280.339844 1688408094.0407
MEM 280.339844 1688408094.1414
MEM 280.339844 1688408094.2421
MEM 280.339844 1688408094.3428
MEM 280.339844 1688408094.4433
MEM 280.339844 1688408094.5440
MEM 280.339844 1688408094.6446
MEM 280.339844 1688408094.7452
MEM 280.339844 1688408094.8458
MEM 280.339844 1688408094.9464
MEM 280.339844 1688408095.0470
MEM 280.339844 1688408095.1476
MEM 280.339844 1688408095.2483
MEM 280.339844 1688408095.3489
MEM 280.343750 1688408095.4496
MEM 280.343750 1688408095.5498
MEM 280.343750 1688408095.6502
MEM 280.343750 1688408095.7509
MEM 280.343750 1688408095.8516
MEM 280.343750 1688408095.9523
MEM 280.343750 1688408096.0529
MEM 280.343750 1688408096.1534
MEM 280.343750 1688408096.2540
MEM 280.343750 1688408096.3545
MEM 280.343750 1688408096.4553
MEM 280.343750 1688408096.5561
MEM 280.343750 1688408096.6563
MEM 280.343750 1688408096.7566
MEM 280.343750 1688408096.8572
MEM 280.343750 1688408096.9579
MEM 280.343750 1688408097.0585
MEM 280.343750 1688408097.1592
MEM 280.343750 1688408097.2598
MEM 280.343750 1688408097.3604
MEM 280.343750 1688408097.4610
MEM 280.343750 1688408097.5615
MEM 280.343750 1688408097.6622
MEM 280.343750 1688408097.7629
MEM 280.343750 1688408097.8632
MEM 280.343750 1688408097.9638
MEM 280.343750 1688408098.0644
MEM 280.343750 1688408098.1650
MEM 280.343750 1688408098.2657
MEM 280.343750 1688408098.3662
MEM 280.343750 1688408098.4668
MEM 280.343750 1688408098.5676
MEM 280.343750 1688408098.6682
MEM 280.343750 1688408098.7689
MEM 280.343750 1688408098.8696
MEM 280.343750 1688408098.9698
MEM 280.343750 1688408099.0705
MEM 280.343750 1688408099.1711
MEM 280.343750 1688408099.2713
MEM 280.343750 1688408099.3716
MEM 280.343750 1688408099.4723
MEM 280.343750 1688408099.5730
MEM 280.343750 1688408099.6737
MEM 280.343750 1688408099.7742
MEM 280.343750 1688408099.8748
MEM 280.343750 1688408099.9754
MEM 280.343750 1688408100.0760
MEM 280.343750 1688408100.1766
MEM 280.347656 1688408100.2772
MEM 280.347656 1688408100.3779
MEM 280.347656 1688408100.4784
MEM 280.347656 1688408100.5791
MEM 280.347656 1688408100.6796
MEM 280.347656 1688408100.7803
MEM 280.347656 1688408100.8808
MEM 280.347656 1688408100.9811
MEM 280.347656 1688408101.0813
MEM 280.347656 1688408101.1817
MEM 280.347656 1688408101.2820
MEM 280.347656 1688408101.3826
MEM 280.347656 1688408101.4831
MEM 280.347656 1688408101.5839
MEM 280.347656 1688408101.6847
MEM 280.347656 1688408101.7854
MEM 280.347656 1688408101.8860
MEM 280.347656 1688408101.9867
MEM 280.347656 1688408102.0873
MEM 280.347656 1688408102.1880
MEM 280.347656 1688408102.2886
MEM 280.347656 1688408102.3894
MEM 280.347656 1688408102.4899
MEM 280.347656 1688408102.5905
MEM 280.347656 1688408102.6912
MEM 280.347656 1688408102.7918
MEM 280.347656 1688408102.8923
MEM 280.347656 1688408102.9929
MEM 280.347656 1688408103.0935
MEM 280.347656 1688408103.1941
MEM 280.347656 1688408103.2946
MEM 280.347656 1688408103.3952
MEM 280.347656 1688408103.4957
MEM 280.347656 1688408103.5961
MEM 280.347656 1688408103.6967
MEM 280.347656 1688408103.7973
MEM 280.347656 1688408103.8979
MEM 280.347656 1688408103.9982
MEM 280.347656 1688408104.0988
MEM 280.347656 1688408104.1994
MEM 280.347656 1688408104.3001
MEM 280.347656 1688408104.4009
MEM 280.347656 1688408104.5015
MEM 280.347656 1688408104.6020
MEM 280.347656 1688408104.7026
MEM 280.347656 1688408104.8032
MEM 280.347656 1688408104.9038
MEM 280.347656 1688408105.0044
MEM 280.347656 1688408105.1050
MEM 280.347656 1688408105.2056
MEM 280.347656 1688408105.3064
MEM 280.347656 1688408105.4070
MEM 280.347656 1688408105.5077
MEM 280.351562 1688408105.6083
MEM 280.351562 1688408105.7090
MEM 280.351562 1688408105.8093
MEM 280.351562 1688408105.9099
MEM 280.351562 1688408106.0102
MEM 280.351562 1688408106.1110
MEM 280.351562 1688408106.2117
MEM 280.351562 1688408106.3124
MEM 280.351562 1688408106.4130
MEM 280.351562 1688408106.5136
MEM 280.351562 1688408106.6143
MEM 280.351562 1688408106.7148
MEM 280.351562 1688408106.8154
MEM 280.351562 1688408106.9160
MEM 280.351562 1688408107.0167
MEM 280.351562 1688408107.1174
MEM 280.351562 1688408107.2185
MEM 280.351562 1688408107.3192
MEM 280.351562 1688408107.4199
MEM 280.351562 1688408107.5205
MEM 280.351562 1688408107.6209
MEM 280.351562 1688408107.7215
MEM 280.351562 1688408107.8221
MEM 280.351562 1688408107.9228
MEM 280.351562 1688408108.0231
MEM 280.351562 1688408108.1236
MEM 280.351562 1688408108.2243
MEM 280.351562 1688408108.3248
MEM 280.351562 1688408108.4255
MEM 280.351562 1688408108.5261
MEM 280.351562 1688408108.6267
MEM 280.351562 1688408108.7272
MEM 280.351562 1688408108.8279
MEM 280.351562 1688408108.9285
MEM 280.351562 1688408109.0291
MEM 280.351562 1688408109.1298
MEM 280.351562 1688408109.2304
MEM 280.351562 1688408109.3311
MEM 280.351562 1688408109.4316
MEM 280.351562 1688408109.5322
MEM 280.351562 1688408109.6330
MEM 280.351562 1688408109.7352
MEM 280.351562 1688408109.8355
MEM 280.351562 1688408109.9361
MEM 280.351562 1688408110.0366
MEM 280.351562 1688408110.1372
MEM 280.355469 1688408110.2380
MEM 280.355469 1688408110.3386
MEM 280.355469 1688408110.4389
MEM 280.355469 1688408110.5396
MEM 280.355469 1688408110.6402
MEM 280.355469 1688408110.7404
MEM 280.355469 1688408110.8410
MEM 280.355469 1688408110.9417
MEM 280.355469 1688408111.0424
MEM 280.355469 1688408111.1431
MEM 280.355469 1688408111.2439
MEM 280.339844 1688408111.3445
MEM 280.339844 1688408111.4451
MEM 280.339844 1688408111.5458
MEM 280.339844 1688408111.6464
MEM 280.339844 1688408111.7470
MEM 280.339844 1688408111.8477
MEM 280.339844 1688408111.9484
MEM 280.339844 1688408112.0492
MEM 280.339844 1688408112.1499
MEM 280.339844 1688408112.2505
MEM 280.339844 1688408112.3511
MEM 280.339844 1688408112.4517
MEM 280.339844 1688408112.5522
MEM 280.339844 1688408112.6528
MEM 280.339844 1688408112.7533
MEM 280.339844 1688408112.8539
MEM 280.339844 1688408112.9546
MEM 280.339844 1688408113.0552
MEM 280.339844 1688408113.1559
MEM 280.339844 1688408113.2565
MEM 280.339844 1688408113.3570
MEM 280.339844 1688408113.4576
MEM 280.339844 1688408113.5579
MEM 280.339844 1688408113.6590
MEM 280.339844 1688408113.7591
MEM 280.339844 1688408113.8595
MEM 280.339844 1688408113.9601
MEM 280.339844 1688408114.0607
MEM 280.339844 1688408114.1614
MEM 280.339844 1688408114.2617
MEM 280.339844 1688408114.3620
MEM 280.339844 1688408114.4626
MEM 280.339844 1688408114.5632
MEM 280.339844 1688408114.6635
MEM 280.339844 1688408114.7643
MEM 280.339844 1688408114.8649
MEM 280.339844 1688408114.9655
MEM 280.343750 1688408115.0661
MEM 280.343750 1688408115.1665
MEM 280.343750 1688408115.2670
MEM 280.343750 1688408115.3674
MEM 280.343750 1688408115.4686
MEM 280.343750 1688408115.5691
MEM 280.343750 1688408115.6698
MEM 280.343750 1688408115.7705
MEM 280.343750 1688408115.8711
MEM 280.343750 1688408115.9717
MEM 280.343750 1688408116.0724
MEM 280.343750 1688408116.1730
MEM 280.343750 1688408116.2732
MEM 280.343750 1688408116.3740
MEM 280.343750 1688408116.4746
MEM 280.343750 1688408116.5752
MEM 280.343750 1688408116.6758
MEM 280.343750 1688408116.7763
MEM 280.343750 1688408116.8769
MEM 280.343750 1688408116.9776
MEM 280.343750 1688408117.0782
MEM 280.343750 1688408117.1785
MEM 280.343750 1688408117.2792
